width,height,mean_hue,mean_saturation,mean_brightness,variance_brightness,sum_edge,matis,Picturesource,RMS_contrast,AVG_entropy
165,200,0.44800313344942355,0.15731192329847254,0.4850442067736185,0.06998200364966643,0.4998503758086005,0,images-works-1233_s.jpg,0.2699822709810911,4.7997302266224064
138,200,0.3300335412006365,0.5076446345570547,0.5194150326797385,0.04632937793202911,0.31804532839185257,0,images-works-125_s.jpg,0.2103794758841194,4.660423943496376
156,200,0.33139512582861536,0.5848413941382504,0.5168856209150327,0.10433855506182697,0.7975402917133605,0,images-works-1263_s.jpg,0.22008566824811931,4.688514231786012
161,200,0.14900876748181147,0.34561679042128174,0.6275691146023626,0.02859396494874313,0.29493641198099635,0,images-works-127_s.jpg,0.17887324444657624,4.747323458711095
151,200,0.45763599549341927,0.4005558975646825,0.6880468770289573,0.030584411133127654,0.370744092558269,0,images-works-128_s.jpg,0.19776491979182442,4.837913788951251
150,200,0.6246111673338188,0.23970791128879762,0.393242614379085,0.03230069990796702,0.33254042704746745,0,images-works-137_s.jpg,0.15893467895833246,4.613834387256166
146,200,0.31026891217663544,0.4775162269578111,0.6225261885576149,0.039626403443498534,0.6343083207157315,0,images-works-1450_s.jpg,0.19443787245150526,5.37453922389014
146,200,0.16953604426550958,0.2914845324167264,0.5401216760676874,0.03234024294616827,0.338677960819203,0,images-works-1453_s.jpg,0.194807177673976,4.614903291595377
165,200,0.31525425058148737,0.5225964267623384,0.5874552584670232,0.07723942556393334,0.4872894530051352,0,images-works-1459_s.jpg,0.26275147917167274,5.015289319335418
258,200,0.3550983435611894,0.6031331692246649,0.7192654658762729,0.032840266172391074,0.697097910586974,0,images-works-145_s.jpg,0.20666714957515425,5.285526043440301
140,200,0.2779262914474357,0.017375384230273253,0.6189883753501402,0.06315460335253709,0.373996105149973,0,images-works-1462_s.jpg,0.25052654603522556,4.490984559939139
166,200,0.31165012061659614,0.3480664665676531,0.655528112449799,0.044067513697862,0.5683430568455322,0,images-works-1471_s.jpg,0.20210956697762622,4.796490242949275
140,200,0.21009611390897923,0.026851325685423984,0.6949093837535014,0.04951482709929069,0.37453416490845975,0,images-works-1480_s.jpg,0.22329542583474724,4.435926733467356
166,200,0.19121142898264815,0.7072240026202007,0.5658073470351995,0.07126721133885885,0.4977325838186906,0,images-works-1482_s.jpg,0.20696139940202185,4.529649650139446
156,200,0.3140304419813271,0.46370762904297824,0.24921618903971843,0.058068896380823534,0.3471744420610695,0,images-works-1483_s.jpg,0.20101533362533627,4.403813296034658
250,200,0.3776038872072177,0.4767946376946702,0.5775242352941177,0.06858291627924029,0.5571664788447601,0,images-works-1486_s.jpg,0.21685920875026934,5.081854633671558
133,200,0.4595962728172933,0.4577166623778611,0.5602602093468967,0.08293783702987469,0.9611698364728618,0,images-works-148_s.jpg,0.28058224347741195,5.106467526333875
130,200,0.13334351802992137,0.36881006746941325,0.6691340874811463,0.04964106943662997,0.5154803567335217,0,images-works-1495_s.jpg,0.23431581095890014,5.162507137690849
253,200,0.2876758621652952,0.549724377417751,0.4074614430752538,0.050200543007879954,0.340471513004373,0,images-works-14_s.jpg,0.17688655446602636,4.474819149601512
165,200,0.1747605289300074,0.4536090609483002,0.6807742127153892,0.038051983167807536,0.5500735655535779,0,images-works-1513_s.jpg,0.19159485354041866,5.023209407103383
159,200,0.191079918564857,0.464611301439656,0.600204834134912,0.08451239907315666,0.49941923248122333,0,images-works-1518_s.jpg,0.27951225986655676,4.36734025602241
156,200,0.2847708048736825,0.5240644669618674,0.5846742081447963,0.07695282404431006,0.3912032091387987,0,images-works-151_s.jpg,0.2326450705655742,4.424365758147883
166,200,0.3461328457380165,0.5339967511219087,0.42375891802504134,0.06225756418415564,0.5121831866357891,0,images-works-1525_s.jpg,0.23924625323117543,4.940055954354893
269,200,0.33333714575507056,0.4331809784493548,0.43667905824039643,0.09043090145849687,0.6759696742119665,0,images-works-1526_s.jpg,0.27938307369196175,5.082537598885951
150,200,0.2331014069757488,0.6497355328711575,0.506195816993464,0.061517669778222046,0.7722207764856568,0,images-works-1528_s.jpg,0.18442284576288365,5.171274757727239
112,200,0.1891466770508118,0.2535092487898649,0.785435574229692,0.010193036232139914,0.23523957642171062,0,images-works-1529_s.jpg,0.12602288096161907,4.053194927431572
164,200,0.370827744139042,0.38563404443172455,0.5072330224772835,0.06385140053028099,0.5328468543415043,0,images-works-1535_s.jpg,0.24137287744363065,4.722952735218221
153,200,0.1788873567182435,0.6211461704262572,0.6854061258490325,0.07841856276330725,0.5056914930144115,0,images-works-1543_s.jpg,0.21696900988358211,4.910687743329494
166,200,0.17372655913480867,0.4443650029501909,0.5787759272383652,0.07681030544700726,0.5211565205130256,0,images-works-1550_s.jpg,0.27069786284354197,4.716522966921135
273,200,0.36109679226170904,0.45650701137926014,0.46892997198879544,0.08339254613942108,0.3943161437371499,0,images-works-1562_s.jpg,0.2797373328130012,4.34689114413219
141,200,0.4149719481565841,0.40714943466016834,0.49209539702405786,0.04749586714994974,0.6459696717545811,0,images-works-1563_s.jpg,0.22213935894967296,5.456762864523837
167,200,0.3096637173755904,0.1930930862492498,0.41222179171069623,0.06075327510793495,0.3007300936653917,0,images-works-1575_s.jpg,0.20912543394089875,4.466725264056121
160,200,0.43595649926739233,0.2897537744003702,0.605469362745098,0.04826462759365389,0.5019654728441503,0,images-works-158_s.jpg,0.24990937803378468,4.823695456518057
141,200,0.2859779169403834,0.08970695240418483,0.3635979696843276,0.05689914036403955,0.5464539354249418,0,images-works-1598_s.jpg,0.2335535467212132,5.105454403199739
152,200,0.38787422942873334,0.39186124600566585,0.39210294117647065,0.05281518052393816,0.4299615422662854,0,images-works-15_s.jpg,0.21847646981701588,4.8960320656401395
132,200,0.12113512887615016,0.1425617163346321,0.823105466428996,0.03168916469499087,0.35094618613216894,0,images-works-1609_s.jpg,0.18639934698783095,4.587352204123874
142,200,0.23941659165061194,0.29180940111109616,0.4864839823253245,0.06697935028710365,0.5557084990795129,0,images-works-1613_s.jpg,0.2341559383734182,5.2642454000739
148,200,0.3231626891068561,0.38639835125619076,0.5324481981981982,0.10943913205684992,0.642339296702288,0,images-works-1621_s.jpg,0.3458991083584025,4.979342787142365
150,200,0.2330006355182743,0.457041574392528,0.5877631372549019,0.11764590906840958,0.28470826980302877,0,images-works-1641_s.jpg,0.24886225304763376,4.05535159080664
137,200,0.3908886862830465,0.44881165042036014,0.5635842278517246,0.10665367977301649,0.6634023811826838,0,images-works-1651_s.jpg,0.30787284201088144,5.01060000274088
150,200,0.15649249876596244,0.6218710597906716,0.5670745098039216,0.07655819019351531,0.5976088877275789,0,images-works-1663_s.jpg,0.24348432158607003,5.096644454546483
157,200,0.19931963634340708,0.615141557692923,0.45002847508430127,0.13151481857514802,0.5750036788545294,0,images-works-1670_s.jpg,0.24472956845240326,4.582848585664067
132,200,0.11779467379426109,0.48150202514248375,0.5761601307189541,0.043669339613940254,0.7536238524383436,0,images-works-1681_s.jpg,0.20060392326753293,5.3633212352742605
132,200,0.28059411205762136,0.6225435298006071,0.39594979203802727,0.08966607807753181,0.8562876239506683,0,images-works-1687_s.jpg,0.24476936285889242,5.010314469398875
143,200,0.27540313611724543,0.23917655246059039,0.6437363225010284,0.06943370010016761,0.39296921227557324,0,images-works-1696_s.jpg,0.2644450783674206,4.725265784972259
156,200,0.1019435999073745,0.7701362315281155,0.5794030920060331,0.04409115446100802,0.49286485708733174,0,images-works-1702_s.jpg,0.11286802309254558,4.62579301502863
148,200,0.5435596862396499,0.39718837454075,0.15286155272919977,0.049459757056674415,0.19439567127429289,0,images-works-1706_s.jpg,0.18764694125820652,3.8141643146200943
448,200,0.35821135231864587,0.1621836964942143,0.4869747023809524,0.09337102068767918,0.48493165864104293,0,images-works-170_s.jpg,0.3002473779187932,4.877711876156042
159,200,0.20569364645480331,0.6060982850669522,0.38954679985201623,0.07402008820739547,0.48846395768569467,0,images-works-1712_s.jpg,0.2299941613823293,4.6470396254756015
160,200,0.44071769012266443,0.13121584512834006,0.6141045343137255,0.08703389131210051,0.6441008248000138,0,images-works-1718_s.jpg,0.29829789061437584,5.3658890637850645
148,200,0.5692326886926679,0.37205703887186775,0.7040772390037096,0.02584277531368575,0.47142608285726567,0,images-works-1719_s.jpg,0.23151580300563643,4.825432337419747
138,200,0.32652222140967707,0.4514462027397939,0.3783651605569764,0.12088770324235884,0.6482558620411443,0,images-works-1722_s.jpg,0.2709639949646509,4.010896617001545
157,200,0.5184377969714161,0.1827536301673185,0.5785182964905707,0.06764664769931157,0.6972636784181989,0,images-works-1726_s.jpg,0.2641342830123632,5.480807622277133
154,200,0.3596778118819444,0.4511295713413366,0.568067354214413,0.10421792053718262,0.5317132648457418,0,images-works-1728_s.jpg,0.341307915141436,4.550488778287317
148,200,0.38679507000077445,0.5574024729292759,0.5106242713301536,0.05156606954733655,0.33615970179997945,0,images-works-1731_s.jpg,0.22532494751418888,4.282021214564825
146,200,0.1564213595162059,0.5786798532052898,0.5713063389739457,0.06476996986217318,0.6404551946269329,0,images-works-1736_s.jpg,0.23998748275848972,4.896849554084669
163,200,0.27307689910779176,0.6165553087248463,0.5119486346685914,0.06762384183859718,0.8462828992676377,0,images-works-173_s.jpg,0.2317402226608016,5.341294051990105
141,200,0.24051021672276374,0.3631692434683263,0.48590599360311504,0.13217985279812036,0.3897746781549538,0,images-works-1742_s.jpg,0.2990441528585729,4.319847455968716
148,200,0.3097115128276622,0.477912174501961,0.4632534446210917,0.10827488471996849,0.6285951789746598,0,images-works-174_s.jpg,0.31327248086138576,4.72888158199512
126,200,0.10542197270688608,0.1734893400253557,0.5889042950513539,0.060358146507186745,0.7360883383061213,0,images-works-1755_s.jpg,0.25366678430865824,5.561755151684566
160,200,0.5521395664247449,0.32139457530170923,0.6173939950980394,0.10322828274844711,0.3798375581601163,0,images-works-175_s.jpg,0.3602535453692341,4.373403917837883
159,200,0.21314577621452882,0.7056628064924887,0.5816907140214577,0.04896619692921459,0.43805480345197007,0,images-works-1760_s.jpg,0.14217920146961,4.642326369641177
165,200,0.2699369154584184,0.2730531351125333,0.6081642305407011,0.09823434285811526,0.4302374640408701,0,images-works-1773_s.jpg,0.29262851832932285,4.429144262309895
175,200,0.44556927743355634,0.3993230964999493,0.497436974789916,0.07748622466241398,0.3956182381583331,0,images-works-1792_s.jpg,0.2995954303957308,4.290123279696352
263,200,0.29242666364226827,0.4382929771242407,0.5820206516066503,0.04232617824418914,0.46802969562646074,0,images-works-17_s.jpg,0.20715676502282274,5.20241691617502
106,200,0.3860727905358248,0.38591267661825646,0.6694162042175361,0.014448977079084378,0.35273558858185994,0,images-works-1828_s.jpg,0.09513738780320963,4.322848814723351
155,200,0.716816474213093,0.13708969172859373,0.40674244149272615,0.07092507091603685,0.3848962465643474,0,images-works-1834_s.jpg,0.26316269149938054,4.2869382686718
149,200,0.257533681135051,0.4755107069569478,0.5004049217002237,0.08955228385791822,1.0638976863878098,0,images-works-1836_s.jpg,0.26547805848393263,5.299949567326654
164,200,0.4298963889520503,0.6600585341198202,0.41654363940698225,0.061339783581484696,0.48528138664616033,0,images-works-183_s.jpg,0.2252824172262591,4.373154741701659
140,200,0.18563449209761756,0.38340747460263935,0.4333036414565826,0.0586089890673132,0.5362689425940036,0,images-works-1845_s.jpg,0.2183485569525318,5.1486612105508
238,200,0.3736135092882454,0.20583239322636007,0.5606126215191958,0.030061158364858936,0.572416789913062,0,images-works-1874_s.jpg,0.17017550314475582,5.0989081972407675
124,200,0.27968169975960644,0.3678432683087368,0.6178374446552813,0.06730304569442394,0.68227836968693,0,images-works-1878_s.jpg,0.2559236961184059,4.986345866388482
289,200,0.3020892000001203,0.32344956675362235,0.6896051292489314,0.020469991571598983,0.34440073121200365,0,images-works-1885_s.jpg,0.13207086519813854,4.442831510505869
148,200,0.6593678018610941,0.7216904013802221,0.4551045310015898,0.06604597712879928,0.2002388855528685,0,images-works-18_s.jpg,0.17166665135532252,3.329427124715647
249,200,0.2288429432396756,0.5519443621851359,0.47867013150641796,0.049327727025325285,0.6183491634707659,0,images-works-1906_s.jpg,0.19574079987538598,5.032827072823504
165,200,0.29289294329591015,0.3924205842285618,0.4646610814022578,0.0884824129148745,0.5702017370038379,0,images-works-1929_s.jpg,0.2798320650589957,4.992528551971935
153,200,0.5556950715407278,0.27233130219227014,0.5674713571703192,0.031161195203364987,0.3561575978462608,0,images-works-1936_s.jpg,0.15961149633256863,4.968727343875759
166,200,0.16023291621627087,0.696491521361685,0.5873577840774864,0.055387497232004125,0.48666408538230205,0,images-works-1941_s.jpg,0.2014863873605135,4.922894854180996
166,200,0.5024677805856456,0.09242762854749244,0.5756328844790928,0.023720418488841207,0.41434529841074347,0,images-works-1942_s.jpg,0.1534869926221824,4.852963538171475
150,200,0.10221134417282547,0.12405126247570293,0.7458317647058825,0.065351234554761,0.4147520517040944,0,images-works-1949_s.jpg,0.2665609267582213,4.2600247660019015
126,200,0.3487903132040066,0.24283429339292267,0.4389573607220666,0.05784347085723664,0.5281892332706697,0,images-works-1951_s.jpg,0.22315199137434785,4.8916268067176
166,200,0.23107212639154062,0.4280733346267907,0.4902153319158989,0.061344699767804274,0.717094048535383,0,images-works-1958_s.jpg,0.2367608149610738,5.205854230636258
259,200,0.22220212956686147,0.2705430463668599,0.6081486107956695,0.0273967709748217,0.35518990610030743,0,images-works-1970_s.jpg,0.1398381192256186,4.768908414141066
165,200,0.28552738832631364,0.23099293814996935,0.7395598336304218,0.06309182988084332,0.5629218555296355,0,images-works-1982_s.jpg,0.2647737362666208,4.6181029228356065
258,200,0.13045674869855603,0.3749111702860155,0.7053217054263565,0.040977543624049546,0.43261450866569123,0,images-works-1990_s.jpg,0.1928848982858413,4.877188270625566
137,200,0.7567555723953816,0.20560763062993415,0.49318720480893086,0.07867280386527811,0.4671430241669241,0,images-works-1991_s.jpg,0.27564686376359254,4.878675093776
113,200,0.21259263377575002,0.3857772712064638,0.5882741627624501,0.049166291916194926,0.5241339006070163,0,images-works-1_s.jpg,0.20694779350847894,5.131801744668681
148,200,0.12816390706043268,0.5114986622865646,0.5862278749337573,0.07300649740435282,0.4428784139964111,0,images-works-2011_s.jpg,0.24464318319485565,4.433907674884235
364,200,0.13347071465124025,0.7146464982343551,0.4644529196293903,0.048270519175253344,0.32359508874776377,0,images-works-2025_s.jpg,0.18701305514443153,5.010659557789479
161,200,0.11071335562414666,0.3119451146556177,0.7460440872000976,0.049236083603922315,0.3176065795620851,0,images-works-2028_s.jpg,0.24859169417200028,4.069045319063431
156,200,0.3104898926098222,0.49601275281163354,0.5819754901960783,0.05819290655529432,0.707184785582031,0,images-works-2033_s.jpg,0.23073564878103073,4.829504964061941
164,200,0.3506021296309674,0.28456944868233686,0.5251477761836443,0.14797911493886146,0.40320476583398634,0,images-works-2078_s.jpg,0.3675274464452479,3.967103790279757
148,200,0.3193547684722306,0.17468811902779008,0.6183096184419714,0.052581106574152235,0.4344259441876713,0,images-works-2083_s.jpg,0.24335167258784482,4.185441446730159
157,200,0.5565951941512629,0.308457313755198,0.45140651929561626,0.020199948204057558,0.26054374972868066,0,images-works-2112_s.jpg,0.12434059207777708,4.430835359887795
157,200,0.08956522673976598,0.566108120186629,0.6002280504558511,0.05629585867898248,0.6492515994754288,0,images-works-2142_s.jpg,0.16960519101491675,5.131566235671578
273,200,0.519195587324924,0.3719413043933756,0.5914114774114775,0.05331169990119521,0.5046568262924925,0,images-works-2144_s.jpg,0.2549361717596885,4.74904427942165
160,200,0.1320503079182062,0.3552018975656358,0.5652333333333334,0.032627925371011154,0.46169956221750635,0,images-works-2154_s.jpg,0.16000403517524595,4.894458065796403
149,200,0.4739200649313281,0.5438501019747863,0.4152814844058429,0.10096139507042373,0.7830867777427601,0,images-works-2157_s.jpg,0.26241953099032306,4.864541237320564
106,200,0.2434031594824502,0.27050393045570503,0.7231403995560488,0.05834217709180642,0.3250577214864372,0,images-works-2166_s.jpg,0.22684137768190196,4.6740357537936505
156,200,0.4183770490817445,0.3564181787762997,0.593843137254902,0.05857809379035677,0.36356660197444063,0,images-works-2172_s.jpg,0.2537627883552096,4.49354452904225
137,200,0.3353103925351992,0.523777006665058,0.5600051524259338,0.14144715836564867,0.7219892064759028,0,images-works-2173_s.jpg,0.37677496526266396,4.598343521729633
272,200,0.402003257924834,0.22094471020204406,0.44099372837370243,0.06420460905049641,0.3315897307085329,0,images-works-2187_s.jpg,0.2534570526335097,4.487973126331034
127,200,0.43258754776523095,0.5499700903597144,0.4595220009263548,0.07197702896178111,0.52860758277582,0,images-works-2190_s.jpg,0.20253274695173082,4.70429458872067
131,200,0.09594823583419888,0.14287676508402783,0.7647843137254903,0.013166404888313653,0.3018356340531933,0,images-works-2216_s.jpg,0.12307585231265633,4.217131122663193
194,200,0.28079728993028297,0.4015106683096107,0.6532541944612897,0.07548293590440516,0.3091724353006219,0,images-works-2230_s.jpg,0.30262126300790354,4.605344159783282
123,200,0.37317798936833374,0.22972546045742392,0.6961830065359478,0.06445482475887428,0.6700277542862924,0,images-works-2244_s.jpg,0.2619925799791118,4.519896422074895
157,200,0.1796007559854447,0.7411690795330402,0.36587386037217434,0.02706420737381206,0.2683300569748866,0,images-works-2263_s.jpg,0.08719220027457567,4.475254711011428
121,200,0.16247432005344017,0.5265302714685616,0.32887489871981845,0.04392407335231013,0.4684436072861454,0,images-works-2276_s.jpg,0.17417965663679866,5.087593189294371
144,200,0.14680208088010244,0.6599465440495791,0.26532802287581697,0.057141581842019895,0.2358182197744267,0,images-works-2281_s.jpg,0.1976367861199542,4.429453403691672
139,200,0.18138422547448813,0.4485491537166818,0.4847603329101425,0.04679770837471567,0.4782906666317565,0,images-works-2283_s.jpg,0.19928922768722754,4.8620616028802175
131,200,0.21736870882026252,0.20556241798329938,0.6544129621314175,0.022972301095325786,0.36655477309075346,0,images-works-2291_s.jpg,0.1874373956815848,5.032967349136891
150,200,0.33574576767856923,0.45086334668383493,0.36395071895424835,0.02800087891445171,0.366701286609198,0,images-works-2298_s.jpg,0.15497881655752438,4.969453873641903
148,200,0.08189324856412006,0.6841113972320024,0.5521240063593005,0.04980374945299737,0.4337211335063328,0,images-works-2310_s.jpg,0.16682225902159575,4.582910208124663
160,200,0.23528743199701876,0.4083160436441435,0.3855328431372549,0.02817770733155517,0.5939791390515355,0,images-works-2324_s.jpg,0.16380122149468335,5.345807720594063
150,200,0.1252588503258517,0.5789751523185476,0.8786369934640523,0.021211445096689305,0.4965983952306924,0,images-works-2432_s.jpg,0.15793742087776375,4.97440199132946
158,200,0.34710474333420094,0.40870636821921225,0.754933482253661,0.044918010092688025,0.4780699414574772,0,images-works-2442_s.jpg,0.22550723373818407,4.55206131499343
272,200,0.31272956819899805,0.08085665451922265,0.727623774509804,0.021518145843846117,0.4135251421466633,0,images-works-2449_s.jpg,0.14153518187079855,5.144430197483672
154,200,0.31280079603032024,0.08651632463780282,0.7592974280621341,0.05378522257575854,0.7077723898810062,0,images-works-2450_s.jpg,0.23397706986304595,5.064645791497055
148,200,0.16226968945641015,0.18205131760839566,0.5560712771595125,0.012547895456781949,0.3066627015041019,0,images-works-2457_s.jpg,0.10498517208058836,4.516720542697391
162,200,0.1761709663420935,0.35598148763175885,0.3953606874848705,0.07210760660125036,0.3897528113084417,0,images-works-2479_s.jpg,0.22460202621084976,4.952314514860826
131,200,0.15182008711031192,0.5836826551186345,0.5081386020056878,0.058876687634473165,0.5817812260564131,0,images-works-2482_s.jpg,0.16990081181998698,5.185233334716672
173,200,0.1173609243248952,0.296118646380129,0.836314292190865,0.008239400781503536,0.23633174659259099,0,images-works-2511_s.jpg,0.19116569333598193,3.8589418184079944
138,200,0.14240206699239646,0.47470328367303904,0.41566879795396416,0.06485127595955169,0.476232358139886,0,images-works-2549_s.jpg,0.21876948961363396,4.6640434050635005
128,200,0.09963299002484974,0.2168810999701834,0.6509240196078432,0.07923049110318146,0.6747637851483715,0,images-works-2553_s.jpg,0.2766527781606267,5.051443138238612
133,200,0.30183185570234455,0.3554368913357348,0.5293492554916703,0.0734390030679373,0.5050830632334289,0,images-works-2556_s.jpg,0.2762167112245377,5.136346432762172
125,200,0.09793698132506298,0.13467611985079325,0.772483294117647,0.0185005114817747,0.5189036910635696,0,images-works-2575_s.jpg,0.14426174574323827,4.759358842536935
133,200,0.3209408210578609,0.32252980626935085,0.4373893557422969,0.07260423303439022,0.3509549635651599,0,images-works-2579_s.jpg,0.22012792935459569,4.133965300751794
132,200,0.10140472568772613,0.39685556578863057,0.6250227272727272,0.03198232082258307,0.4470700144097464,0,images-works-2583_s.jpg,0.17270553556386312,5.068585832534511
142,200,0.1921872059882712,0.3260987788013438,0.9179587130626901,0.0025848799389603483,0.2185414378691864,0,images-works-2587_s.jpg,0.1418274810326113,3.8777626565892294
153,200,0.10577443314267325,0.30989432246752097,0.6874127899525821,0.04600045226341226,0.3842518930873608,0,images-works-2589_s.jpg,0.20792019702266215,4.620799908357502
152,200,0.10427912055001956,0.7737449373989694,0.706544633642931,0.06687651255689799,0.39081534353930597,0,images-works-2595_s.jpg,0.18374730607367012,4.9173129260561765
241,200,0.14543550982697587,0.473048048415534,0.7017866731754943,0.08392567971385148,0.42014564738380517,0,images-works-2628_s.jpg,0.3049814190343906,3.8166558482780153
125,200,0.3175934755778978,0.14433802976034119,0.5041909019607843,0.03708769247301191,0.48983319554571486,0,images-works-262_s.jpg,0.19415090087842893,5.374176082184626
153,200,0.1516226853207,0.32919641288691126,0.6637316416762783,0.009699027485510037,0.25893487665678794,0,images-works-2633_s.jpg,0.10311597766098803,4.421039985236474
135,200,0.3282483487415212,0.37572925357779724,0.4737068990559187,0.09321663075067148,0.7492813676073448,0,images-works-263_s.jpg,0.27511853718159573,5.1324058330250955
119,200,0.17067357148592113,0.2482120774965309,0.8501550502553964,0.014424428093212994,0.27828031656519164,0,images-works-2647_s.jpg,0.11331055717466232,4.229480554888964
154,200,0.23060904069743213,0.5106577272140297,0.3469365928189458,0.06132487708419941,0.31893921633835953,0,images-works-2654_s.jpg,0.197804756774948,4.619354557356309
163,200,0.0,0.0,0.5509830386142187,0.10096546443211003,0.4565732922321969,0,images-works-2655_s.jpg,0.3177506324653284,4.414575566409212
165,200,0.07052727068540252,0.23260018189185103,0.46853024361259654,0.05821630362378811,0.2760281587136774,0,images-works-2693_s.jpg,0.20276879594053238,4.721894546810111
125,200,0.14421027221633134,0.2594998094520672,0.7304406274509805,0.03278329884245136,0.40579359314427665,0,images-works-2702_s.jpg,0.17609666917533146,4.607766470712627
153,200,0.1100804086037205,0.6877547247223317,0.7296637190824041,0.05879932438640363,0.5956762376227421,0,images-works-2723_s.jpg,0.2495157917851298,5.377169216791461
161,200,0.107399579986086,0.7362668669440697,0.4896190476190476,0.047645607321189345,0.6852504937549698,0,images-works-2782_s.jpg,0.17024241158929138,5.476743496877255
153,200,0.14167625748193538,0.38391810893752376,0.6928305779828271,0.04716151749635952,0.4608317644210324,0,images-works-2832_s.jpg,0.20834914939706167,4.844456909283475
152,200,0.09711279746596468,0.5644486997003774,0.6139950980392157,0.052235364086940246,0.6261391486297946,0,images-works-2841_s.jpg,0.17415653437455814,5.359964709693333
136,200,0.22276776240596685,0.614141501970115,0.5141382641291811,0.04919218719508251,0.344134011193642,0,images-works-2890_s.jpg,0.20464382741095694,4.6088369230238415
131,200,0.6306450377912927,0.3424934654708976,0.6920229007633588,0.0578997117529821,0.46546544681184293,0,images-works-28_s.jpg,0.23239992225520817,4.92783349177163
144,200,0.3376420547988509,0.1507492199508311,0.7082163671023964,0.04996652416225167,0.26387351484358246,0,images-works-2991_s.jpg,0.26503880049104683,3.882170748635791
146,200,0.2762626866098088,0.4407593219847406,0.4749278807413376,0.052362241669088976,0.38185641614239824,0,images-works-2_s.jpg,0.23662275893034554,4.598329522863797
97,200,0.4848876768156095,0.34441078284370363,0.36603214069132806,0.04745123096735647,0.40299241043681827,0,images-works-3001_s.jpg,0.21286231951576973,4.8336877121217
157,200,0.18641059638055782,0.3691854366946486,0.46803259647808165,0.05672721638690724,0.606469715696159,0,images-works-3004_s.jpg,0.21320113087981196,5.462237970187729
152,200,0.18992518249077864,0.47198276133647094,0.595766124871001,0.02794643466886204,0.35952109714454966,0,images-works-3010_s.jpg,0.16024194561631072,4.785341085767437
159,200,0.2209629386993277,0.23266488093107354,0.5489429029473424,0.017568887551153028,0.3712298025771702,0,images-works-3040_s.jpg,0.12410756938836852,5.0748983527264775
151,200,0.12577169194968368,0.5067997717658547,0.6199294896766653,0.03842649609385492,0.4146280585365717,0,images-works-3085_s.jpg,0.1974832036303921,4.878066542110482
158,200,0.16045159678076654,0.41282703244172564,0.42563973690742124,0.05989681575725099,0.6784431053984897,0,images-works-3095_s.jpg,0.209723687033056,5.45632605475595
156,200,0.13484796353033085,0.7022410027910656,0.4163129713423831,0.028214166740033988,0.40893006424353195,0,images-works-3102_s.jpg,0.12846881577618005,5.207493534299203
159,200,0.25831235736427705,0.31199642486085216,0.5208357380688124,0.04933282377208207,0.6323379456703323,0,images-works-3113_s.jpg,0.22656024502900526,5.442719839016757
149,200,0.09815251334942755,0.1139162537656603,0.7555471772601658,0.03875986433118021,0.5780906486270806,0,images-works-3197_s.jpg,0.2007393213016739,4.806204649576036
141,200,0.6033545184373575,0.5030829029615712,0.29331914893617017,0.008923650658674011,0.2210325649614005,0,images-works-31_s.jpg,0.08428186719454468,4.217894320043722
153,200,0.10937621646763912,0.6611082650417761,0.4379042675893887,0.060598934529661426,0.4198985070366181,0,images-works-3219_s.jpg,0.17802031133404253,4.979130721324657
155,200,0.13338557035651066,0.4708638387277931,0.6602375711574954,0.07907802578638408,0.39470717429592034,0,images-works-3272_s.jpg,0.27315523653358575,4.058145637962958
150,200,0.07777156789296072,0.7292595359355325,0.4362777777777778,0.02168640752488359,0.29670635150436714,0,images-works-3297_s.jpg,0.11946225539545402,4.383088385997411
150,200,0.23604661378239367,0.3131312698648753,0.4670735947712418,0.039397769050040575,0.36151209328202466,0,images-works-3301_s.jpg,0.16724567932832896,4.862360119922136
146,200,0.16642598600989822,0.5512586563322709,0.7665209508460918,0.013297933715733855,0.38764431928730486,0,images-works-3337_s.jpg,0.10911648806189742,4.8515316207011665
162,200,0.11772524871970474,0.28889685630159323,0.38844698620188817,0.029882704461431688,0.29564467676978873,0,images-works-3351_s.jpg,0.15539629472953476,4.881406181014645
149,200,0.05689774758775533,0.8261957934717915,0.5533087248322147,0.03259718137657103,0.29702461271983066,0,images-works-3372_s.jpg,0.10467314713483247,4.593470589115619
141,200,0.39239394399941496,0.2735907063007336,0.4846253650396328,0.020506853562607553,0.381933973994836,0,images-works-3377_s.jpg,0.17106399855049398,4.978391110409784
147,200,0.1284689418420918,0.680868960780552,0.90025116713352,0.01581208033453033,0.3261462387024138,0,images-works-3378_s.jpg,0.13210587365879237,4.854954959491476
151,200,0.3047504882926138,0.6120086121143783,0.5467087391247889,0.023017441240874504,0.29357318325258347,0,images-works-33_s.jpg,0.1589295716711146,4.569744144289577
162,200,0.21857001102040402,0.6021512174607354,0.46100290486565,0.016454144100427764,0.34886936657638934,0,images-works-3412_s.jpg,0.10082089647452552,4.7556785473688405
137,200,0.22428932226126336,0.13771052573894157,0.6144287963360526,0.009397514548405124,0.25992150479857506,0,images-works-3421_s.jpg,0.10138950795022271,4.132454964734153
165,200,0.22076045996552768,0.20498393980902035,0.7230099821746881,0.05922330247861862,0.3299966975481502,0,images-works-3437_s.jpg,0.2713408089519796,3.7565119989591516
174,200,0.4651322874567308,0.41482390649286693,0.4086248591390579,0.04295391170716782,0.4828474277630721,0,images-works-3447_s.jpg,0.1892727142694484,5.248086393292172
